OID_,mean_elev,std_elev,Mean_slope,STD_slope,Mean_aspect,STD_aspect,Area_m2,mean_plan_curv,std_plan_curv
115,2124.235290527343750,7.848293212847408,24.034537315368652,3.743487673390993,188.410663604736328,34.326765534133379,3847.278967690000172,-1.63E-02,2.65510618232504E-02
116,2341.140356445312591,111.157686877753775,41.430888652801514,11.110977983279438,49.594557571411130,18.711183067255330,8531.483357729999625,1.05498341610655E-02,1.10140297505543E-02
117,2377.036645507812409,84.833178979756127,43.637977218627924,8.255073992724492,20.237877750396731,11.568276123691314,9902.110609409999597,1.3633111550007E-03,5.94258116445304E-03
118,2108.457763671875000,48.905555072514957,31.054029560089113,14.253104039549243,90.715729904174793,63.916202173619084,5643.976324010000098,-1.13E-02,2.28204207898406E-02
119,2324.426571116727700,69.436899560910120,36.877576940199909,13.657551682684465,162.350095875122975,112.673053553604248,15493.104220600000190,-6.80E-03,1.24429900289951E-02
120,2041.143237304687545,29.434551681148669,25.250992965698241,10.534245170990385,30.999529981613158,29.047365111327800,3329.485304899999846,2.78096964175347E-03,1.66002614279982E-02
121,2035.944396972656250,14.746032714843750,33.655488014221191,1.754981040954590,110.678092956542969,7.903007507324219,1505.204499660000010,-5.82E-03,3.79984138999134E-03
122,2195.487670898437500,2.889038085937500,22.998888015747070,1.510902404785156,66.928037643432617,9.081842422485352,1474.644361059999937,7.10319373092716E-03,7.08962586440975E-03
123,2203.421972656250091,14.349401737329249,41.107463455200197,11.265185253433645,80.358932495117188,10.594326970883671,4676.517055430000255,-1.35E-03,2.43986508218688E-03
124,1906.307617187500000,38.501349352618448,44.715056419372559,12.355968597821306,282.532793680826785,14.578159288219465,3749.974907780000194,-8.86E-03,1.13411900850781E-02
125,2283.807739257812500,35.577026367187500,64.287139892578125,0.805641174,71.456279754638672,1.814983367919922,974.844455947000029,1.62747626018245E-03,1.91744642506819E-03
126,1869.667211914062591,52.295972129634656,39.801414489746094,12.055382330194522,117.935858154296881,4.845991425813893,5164.037386340000012,-1.52E-03,7.32510512491968E-03
