OID,area_m2,length_m,width_m,name
17139,506.957673,71,23,Roback2017_Gorkha
17140,4063.715984,252,59,Roback2017_Gorkha
17141,1095.867171,92,21,Roback2017_Gorkha
17142,537.0714865,47,16,Roback2017_Gorkha
17143,173.6423988,22,10,Roback2017_Gorkha
17144,313.7932925,41,13,Roback2017_Gorkha
17145,16173.71388,777,93,Roback2017_Gorkha
17146,757.8478109,70,18,Roback2017_Gorkha
17147,4456.330128,150,45,Roback2017_Gorkha
17148,7212.264087,307,75,Roback2017_Gorkha
17149,585.4819313,73,10,Roback2017_Gorkha
17150,998.679835,75,23,Roback2017_Gorkha
17151,261.3463214,35,10,Roback2017_Gorkha
17152,1872.176481,187,35,Roback2017_Gorkha
17153,4942.319155,176,51,Roback2017_Gorkha
17154,3195.702373,216,41,Roback2017_Gorkha
17155,224.2418846,49,9,Roback2017_Gorkha
17156,351.4093762,53,22,Roback2017_Gorkha
17157,4288.845198,238,40,Roback2017_Gorkha
17158,651.1528926,75,15,Roback2017_Gorkha
17159,410.6065173,48,17,Roback2017_Gorkha
17160,125.7493003,24,8,Roback2017_Gorkha
17161,3573.619898,212,41,Roback2017_Gorkha
17162,162.3621131,32,8,Roback2017_Gorkha
17163,56.24743674,12,7,Roback2017_Gorkha
17164,3069.256966,197,34,Roback2017_Gorkha
17165,1794.498139,117,28,Roback2017_Gorkha
17166,956.7481888,103,16,Roback2017_Gorkha
17167,3195.172824,180,73,Roback2017_Gorkha
17168,4577.72469,254,55,Roback2017_Gorkha
17169,2935.891327,201,43,Roback2017_Gorkha
17170,26959.41966,211,161,Roback2017_Gorkha
17171,45547.57223,576,164,Roback2017_Gorkha
17172,381.4163864,49,12,Roback2017_Gorkha
17173,421.7622502,37,16,Roback2017_Gorkha
17174,894.7510283,76,22,Roback2017_Gorkha
17175,4709.132033,316,61,Roback2017_Gorkha
17176,17525.62177,307,162,Roback2017_Gorkha
17177,14468.84883,417,91,Roback2017_Gorkha
17178,539.2723439,100,20,Roback2017_Gorkha
17179,2839.695567,273,34,Roback2017_Gorkha
17180,22510.46689,530,117,Roback2017_Gorkha
17181,1494.609552,164,19,Roback2017_Gorkha
17182,41.77683826,14,6,Roback2017_Gorkha
17183,656.3189274,82,11,Roback2017_Gorkha
17184,256.0668813,30,14,Roback2017_Gorkha
17185,3007.598076,170,31,Roback2017_Gorkha
17186,1495.536945,178,16,Roback2017_Gorkha
17187,10253.42275,199,139,Roback2017_Gorkha
17188,1387.051551,117,25,Roback2017_Gorkha
17189,3236.629386,239,35,Roback2017_Gorkha
17190,96.55611351,18,8,Roback2017_Gorkha
17191,800.0793392,53,26,Roback2017_Gorkha
17192,632.9552323,67,21,Roback2017_Gorkha
17193,773.9945864,91,14,Roback2017_Gorkha
17194,6578.787895,408,63,Roback2017_Gorkha
17195,9068.433877,392,101,Roback2017_Gorkha
17196,1654.249709,149,35,Roback2017_Gorkha
17197,8867.489133,280,69,Roback2017_Gorkha
17198,1815.425978,174,22,Roback2017_Gorkha
17199,3394.602053,260,44,Roback2017_Gorkha
17200,1159.836741,141,29,Roback2017_Gorkha
17201,2867.98067,229,40,Roback2017_Gorkha
17202,4481.616797,158,47,Roback2017_Gorkha
17203,1797.789342,132,44,Roback2017_Gorkha
17204,5575.654898,117,102,Roback2017_Gorkha
17205,3850.285198,194,50,Roback2017_Gorkha
17206,1757.879113,85,37,Roback2017_Gorkha
17207,3605.577702,252,40,Roback2017_Gorkha
17208,665.4665353,45,22,Roback2017_Gorkha
17209,7264.693705,249,164,Roback2017_Gorkha
17210,1634.830646,96,25,Roback2017_Gorkha
17211,2089.211362,139,31,Roback2017_Gorkha
17212,1666.65857,166,22,Roback2017_Gorkha
17213,9359.00991,222,64,Roback2017_Gorkha
17214,4162.026974,136,65,Roback2017_Gorkha
17215,4178.521005,230,63,Roback2017_Gorkha
17216,1359.092368,80,26,Roback2017_Gorkha
17217,3643.434166,233,41,Roback2017_Gorkha
17218,15973.89432,830,88,Roback2017_Gorkha
17219,972.408074,103,19,Roback2017_Gorkha
17220,5661.05525,450,72,Roback2017_Gorkha
17221,1598.159062,186,29,Roback2017_Gorkha
17222,493.7519569,40,18,Roback2017_Gorkha
17223,3451.948076,214,36,Roback2017_Gorkha
17224,2808.374816,217,20,Roback2017_Gorkha
17225,2651.657451,118,32,Roback2017_Gorkha
17226,2955.251841,164,72,Roback2017_Gorkha
17227,4046.622603,162,68,Roback2017_Gorkha
17228,4063.801995,126,49,Roback2017_Gorkha
17229,9894.495252,230,73,Roback2017_Gorkha
17230,26695.19894,432,110,Roback2017_Gorkha
17231,2981.98821,214,23,Roback2017_Gorkha
17232,12590.06748,315,83,Roback2017_Gorkha
17233,1026.798985,63,31,Roback2017_Gorkha
17234,639.6652607,54,18,Roback2017_Gorkha
17235,3453.721761,165,40,Roback2017_Gorkha
17236,3606.268315,158,46,Roback2017_Gorkha
17237,3591.922878,133,45,Roback2017_Gorkha
17238,1507.474354,116,21,Roback2017_Gorkha
17239,1018.132227,87,25,Roback2017_Gorkha
17240,3341.369821,117,40,Roback2017_Gorkha
17241,832.5312804,60,19,Roback2017_Gorkha
17242,179.4225006,23,12,Roback2017_Gorkha
17243,1881.395212,93,27,Roback2017_Gorkha
17244,3887.834709,173,47,Roback2017_Gorkha
17245,1283.400291,106,22,Roback2017_Gorkha
17246,732.8331977,89,16,Roback2017_Gorkha
17247,985.3958788,104,17,Roback2017_Gorkha
17248,647.286739,99,11,Roback2017_Gorkha
17249,805.6236854,71,26,Roback2017_Gorkha
17250,979.5609561,57,28,Roback2017_Gorkha
17251,1005.123945,69,21,Roback2017_Gorkha
17252,3814.688287,218,40,Roback2017_Gorkha
17253,2043.184406,101,31,Roback2017_Gorkha
17254,9895.603293,192,80,Roback2017_Gorkha
17255,1674.230813,98,36,Roback2017_Gorkha
17256,2664.173446,182,31,Roback2017_Gorkha
17257,4648.408893,268,50,Roback2017_Gorkha
17258,861.9795339,79,16,Roback2017_Gorkha
17259,3403.035945,97,58,Roback2017_Gorkha
17260,1533.740694,70,36,Roback2017_Gorkha
17261,71.91989114,15,7,Roback2017_Gorkha
17262,752.2112219,62,20,Roback2017_Gorkha
17263,848.395368,74,16,Roback2017_Gorkha
17264,315.8409341,37,12,Roback2017_Gorkha
17265,537.3368016,45,19,Roback2017_Gorkha
17266,327.2625481,53,12,Roback2017_Gorkha
17267,1078.303108,87,33,Roback2017_Gorkha
17268,13248.95963,237,90,Roback2017_Gorkha
17269,238.4642107,28,11,Roback2017_Gorkha
17270,3369.350348,230,30,Roback2017_Gorkha
17271,2069.289557,77,37,Roback2017_Gorkha
17272,504.8489254,53,14,Roback2017_Gorkha
17273,1307.963409,103,20,Roback2017_Gorkha
17274,2755.481677,211,19,Roback2017_Gorkha
17275,1161.217485,86,21,Roback2017_Gorkha
17276,1780.392752,124,27,Roback2017_Gorkha
17277,1634.351437,139,25,Roback2017_Gorkha
17278,74.96282795,13,7,Roback2017_Gorkha
17279,176.1905005,20,11,Roback2017_Gorkha
17280,66.34555497,12,8,Roback2017_Gorkha
17281,229.1403505,29,11,Roback2017_Gorkha
17282,226.8653172,37,9,Roback2017_Gorkha
17283,133.3533874,26,8,Roback2017_Gorkha
17284,3840.886071,126,50,Roback2017_Gorkha
17285,205.0331828,30,8,Roback2017_Gorkha
17286,1490.635553,97,43,Roback2017_Gorkha
17287,2536.160604,166,36,Roback2017_Gorkha
17288,8929.075394,236,78,Roback2017_Gorkha
17289,1523.390963,132,33,Roback2017_Gorkha
17290,1699.28493,121,33,Roback2017_Gorkha
17291,482.0667248,38,19,Roback2017_Gorkha
17292,2481.480354,249,34,Roback2017_Gorkha
17293,1706.95412,142,33,Roback2017_Gorkha
17294,117.9388983,23,8,Roback2017_Gorkha
17295,1684.19741,154,20,Roback2017_Gorkha
17296,7818.995042,173,92,Roback2017_Gorkha
17297,241.008545,36,10,Roback2017_Gorkha
17298,2345.069716,85,40,Roback2017_Gorkha
17299,400.3998492,38,16,Roback2017_Gorkha
17300,242.7566213,34,11,Roback2017_Gorkha
17301,2131.185874,192,39,Roback2017_Gorkha
17302,979.6476076,98,21,Roback2017_Gorkha
17303,1847.025044,164,28,Roback2017_Gorkha
17304,4187.126582,126,48,Roback2017_Gorkha
17305,3303.793853,154,32,Roback2017_Gorkha
17306,4919.970979,198,67,Roback2017_Gorkha
17307,2378.192503,174,33,Roback2017_Gorkha
17308,280.9917747,29,15,Roback2017_Gorkha
17309,2418.320823,160,28,Roback2017_Gorkha
17310,2927.482273,215,32,Roback2017_Gorkha
17311,2600.932241,162,31,Roback2017_Gorkha
17312,1935.499074,54,51,Roback2017_Gorkha
17313,945.3164235,64,20,Roback2017_Gorkha
17314,11535.92888,274,80,Roback2017_Gorkha
17315,3289.814837,157,33,Roback2017_Gorkha
17316,2425.269482,112,47,Roback2017_Gorkha
17317,1363.015771,88,25,Roback2017_Gorkha
17318,1744.052189,102,31,Roback2017_Gorkha
17319,2240.767261,130,41,Roback2017_Gorkha
17320,2199.443823,124,30,Roback2017_Gorkha
17321,894.8375952,146,18,Roback2017_Gorkha
17322,1331.897304,83,29,Roback2017_Gorkha
17323,1385.03417,78,30,Roback2017_Gorkha
17324,329.6308633,36,13,Roback2017_Gorkha
17325,220.7056977,30,11,Roback2017_Gorkha
17326,652.5232007,59,17,Roback2017_Gorkha
17327,113.2189201,21,8,Roback2017_Gorkha
17328,1707.431331,142,41,Roback2017_Gorkha
17329,573.4201363,55,16,Roback2017_Gorkha
17330,3839.797658,186,83,Roback2017_Gorkha
17331,1040.462448,98,17,Roback2017_Gorkha
17332,214.7189083,26,10,Roback2017_Gorkha
17333,1259.046324,115,31,Roback2017_Gorkha
17334,3803.990294,141,38,Roback2017_Gorkha
17335,3535.590388,112,51,Roback2017_Gorkha
17336,2237.452276,194,21,Roback2017_Gorkha
17337,2793.297649,199,43,Roback2017_Gorkha
17338,1956.816832,114,25,Roback2017_Gorkha
17339,2490.221094,206,27,Roback2017_Gorkha
17340,445.5136551,54,14,Roback2017_Gorkha
17341,3926.869143,153,59,Roback2017_Gorkha
17342,1087.365329,126,20,Roback2017_Gorkha
17343,459.4971348,55,14,Roback2017_Gorkha
17344,1345.354586,77,26,Roback2017_Gorkha
17345,3553.022356,140,33,Roback2017_Gorkha
17346,701.5225732,62,16,Roback2017_Gorkha
17347,1428.103427,58,40,Roback2017_Gorkha
17348,882.2184727,67,21,Roback2017_Gorkha
17349,889.5332531,110,13,Roback2017_Gorkha
17350,1380.340282,99,22,Roback2017_Gorkha
17351,740.031383,123,14,Roback2017_Gorkha
17352,775.3403476,61,17,Roback2017_Gorkha
17353,1666.809645,144,19,Roback2017_Gorkha
17354,5812.214511,257,42,Roback2017_Gorkha
17355,1416.094534,76,26,Roback2017_Gorkha
17356,742.118927,70,17,Roback2017_Gorkha
17357,907.5511392,111,17,Roback2017_Gorkha
17358,1137.940697,69,25,Roback2017_Gorkha
17359,185.6657461,43,6,Roback2017_Gorkha
17360,742.5681577,77,18,Roback2017_Gorkha
17361,927.6492574,78,24,Roback2017_Gorkha
17362,1658.788396,144,39,Roback2017_Gorkha
17363,1961.635284,117,31,Roback2017_Gorkha
17364,15104.52223,294,124,Roback2017_Gorkha
17365,5251.655631,150,84,Roback2017_Gorkha
17366,2031.042855,149,24,Roback2017_Gorkha
17367,1418.555015,86,28,Roback2017_Gorkha
17368,1583.568908,150,30,Roback2017_Gorkha
17369,1114.308426,66,24,Roback2017_Gorkha
17370,1988.111319,122,28,Roback2017_Gorkha
17371,2371.331968,159,43,Roback2017_Gorkha
17372,2238.229384,219,60,Roback2017_Gorkha
17373,271.2393387,32,12,Roback2017_Gorkha
17374,2415.628731,110,31,Roback2017_Gorkha
17375,2958.608817,183,39,Roback2017_Gorkha
17376,3383.438364,257,28,Roback2017_Gorkha
17377,6931.404228,400,51,Roback2017_Gorkha
17378,1470.981634,140,25,Roback2017_Gorkha
17379,2615.984958,234,35,Roback2017_Gorkha
17380,286.1391013,46,9,Roback2017_Gorkha
17381,1056.464525,102,18,Roback2017_Gorkha
17382,186.5116224,22,10,Roback2017_Gorkha
17383,187.5537973,22,14,Roback2017_Gorkha
17384,229.2105555,22,13,Roback2017_Gorkha
17385,750.145067,71,19,Roback2017_Gorkha
17386,724.8965917,120,13,Roback2017_Gorkha
17387,324.3487417,49,11,Roback2017_Gorkha
17388,234.5885034,43,10,Roback2017_Gorkha
17389,2216.500769,129,31,Roback2017_Gorkha
17390,724.5058429,82,18,Roback2017_Gorkha
17391,463.4067317,46,14,Roback2017_Gorkha
17392,632.7067805,42,21,Roback2017_Gorkha
17393,281.4988583,33,15,Roback2017_Gorkha
17394,633.9058581,41,31,Roback2017_Gorkha
17395,288.9045946,30,18,Roback2017_Gorkha
17396,2840.295779,182,34,Roback2017_Gorkha
17397,5066.520547,194,63,Roback2017_Gorkha
17398,1078.637581,103,26,Roback2017_Gorkha
17399,712.175506,41,22,Roback2017_Gorkha
17400,1287.852082,143,29,Roback2017_Gorkha
17401,6045.324639,326,72,Roback2017_Gorkha
17402,8656.993884,170,90,Roback2017_Gorkha
17403,2258.771768,92,45,Roback2017_Gorkha
17404,468.4803717,45,17,Roback2017_Gorkha
17405,835.3273011,40,27,Roback2017_Gorkha
17406,725.2312617,115,18,Roback2017_Gorkha
17407,277.844601,48,10,Roback2017_Gorkha
17408,2016.062928,127,29,Roback2017_Gorkha
17409,107.983711,25,7,Roback2017_Gorkha
17410,406.7034747,47,12,Roback2017_Gorkha
17411,726.6953749,48,23,Roback2017_Gorkha
17412,3993.316612,155,36,Roback2017_Gorkha
17413,185.9174249,30,8,Roback2017_Gorkha
17414,2684.986761,150,33,Roback2017_Gorkha
17415,2122.896002,109,43,Roback2017_Gorkha
17416,1186.358949,138,19,Roback2017_Gorkha
17417,267.8822369,29,13,Roback2017_Gorkha
17418,784.2305808,85,21,Roback2017_Gorkha
17419,1490.982394,124,24,Roback2017_Gorkha
17420,2437.579054,114,37,Roback2017_Gorkha
17421,261.7137301,35,9,Roback2017_Gorkha
17422,724.3592306,61,17,Roback2017_Gorkha
17423,2000.481966,164,25,Roback2017_Gorkha
17424,125.6994949,21,9,Roback2017_Gorkha
17425,721.0005089,72,25,Roback2017_Gorkha
17426,275.2334759,32,15,Roback2017_Gorkha
17427,732.2044649,45,26,Roback2017_Gorkha
17428,1593.30628,59,37,Roback2017_Gorkha
17429,725.7621566,104,16,Roback2017_Gorkha
17430,661.5105488,109,16,Roback2017_Gorkha
17431,508.1276361,71,15,Roback2017_Gorkha
17432,4364.598626,82,67,Roback2017_Gorkha
17433,501.7901728,37,18,Roback2017_Gorkha
17434,1284.692777,91,23,Roback2017_Gorkha
17435,378.2159149,72,11,Roback2017_Gorkha
17436,720.1738215,65,22,Roback2017_Gorkha
17437,6678.765009,414,82,Roback2017_Gorkha
17438,444.8397026,68,11,Roback2017_Gorkha
17439,618.3109265,95,12,Roback2017_Gorkha
17440,743.7532912,80,14,Roback2017_Gorkha
17441,3141.929768,107,39,Roback2017_Gorkha
17442,12900.7921,284,81,Roback2017_Gorkha
17443,2356.652749,190,34,Roback2017_Gorkha
17444,1391.131261,44,41,Roback2017_Gorkha
17445,1831.932087,120,27,Roback2017_Gorkha
17446,5843.090632,157,53,Roback2017_Gorkha
17447,1965.147462,84,43,Roback2017_Gorkha
17448,519.7815515,62,13,Roback2017_Gorkha
17449,2113.017315,73,39,Roback2017_Gorkha
17450,825.878987,73,16,Roback2017_Gorkha
17451,330.7951168,29,16,Roback2017_Gorkha
17452,1448.792637,111,31,Roback2017_Gorkha
17453,2495.1843,137,49,Roback2017_Gorkha
17454,2139.719565,138,29,Roback2017_Gorkha
17455,9223.240579,179,93,Roback2017_Gorkha
17456,412.7761042,42,13,Roback2017_Gorkha
17457,127.6049712,14,11,Roback2017_Gorkha
17458,914.7764005,73,19,Roback2017_Gorkha
17459,4958.108841,301,124,Roback2017_Gorkha
17460,518.5624192,45,16,Roback2017_Gorkha
17461,1311.866678,69,37,Roback2017_Gorkha
17462,2431.631218,82,39,Roback2017_Gorkha
17463,9664.595546,157,105,Roback2017_Gorkha
17464,333.9070692,35,13,Roback2017_Gorkha
17465,1117.605029,68,27,Roback2017_Gorkha
17466,194.8637594,26,13,Roback2017_Gorkha
17467,466.3919,28,23,Roback2017_Gorkha
17468,287.1139144,43,11,Roback2017_Gorkha
17469,419.2666854,57,13,Roback2017_Gorkha
17470,802.504583,73,16,Roback2017_Gorkha
17471,942.5206814,124,19,Roback2017_Gorkha
17472,907.0704176,40,29,Roback2017_Gorkha
17473,3856.579093,116,49,Roback2017_Gorkha
17474,4292.574897,217,44,Roback2017_Gorkha
17475,3900.544214,180,41,Roback2017_Gorkha
17476,1995.360561,72,37,Roback2017_Gorkha
17477,843.0179881,45,38,Roback2017_Gorkha
17478,294.35543,37,12,Roback2017_Gorkha
17479,432.7672942,53,13,Roback2017_Gorkha
17480,3890.914308,121,40,Roback2017_Gorkha
17481,478.8841148,38,16,Roback2017_Gorkha
17482,1335.535175,112,18,Roback2017_Gorkha
17483,2159.529893,72,48,Roback2017_Gorkha
17484,1525.773584,58,31,Roback2017_Gorkha
17485,2468.065008,102,37,Roback2017_Gorkha
17486,12226.83162,182,85,Roback2017_Gorkha
17487,384.2860384,47,16,Roback2017_Gorkha
17488,309.6845731,45,12,Roback2017_Gorkha
17489,1880.167474,76,34,Roback2017_Gorkha
17490,2689.491961,85,42,Roback2017_Gorkha
17491,2258.985491,109,51,Roback2017_Gorkha
17492,879.2014584,84,16,Roback2017_Gorkha
17493,1129.848844,79,21,Roback2017_Gorkha
17494,1533.762649,106,24,Roback2017_Gorkha
17495,412.0636384,62,14,Roback2017_Gorkha
17496,1207.029714,101,26,Roback2017_Gorkha
17497,385.1635737,35,17,Roback2017_Gorkha
17498,3748.62457,97,54,Roback2017_Gorkha
17499,1474.903403,85,27,Roback2017_Gorkha
17500,6902.284363,170,130,Roback2017_Gorkha
17501,1166.040186,53,40,Roback2017_Gorkha
17502,89.99183519,18,8,Roback2017_Gorkha
17503,577.4948884,44,17,Roback2017_Gorkha
17504,773.6084052,51,19,Roback2017_Gorkha
17505,852.8373448,77,15,Roback2017_Gorkha
17506,955.4867236,57,24,Roback2017_Gorkha
17507,366.8305854,31,21,Roback2017_Gorkha
17508,2059.305943,195,24,Roback2017_Gorkha
17509,661.5448132,79,12,Roback2017_Gorkha
17510,240.8765433,40,8,Roback2017_Gorkha
17511,443.925101,39,16,Roback2017_Gorkha
17512,752.4488834,54,25,Roback2017_Gorkha
17513,192.6294255,29,9,Roback2017_Gorkha
17514,5474.112063,238,145,Roback2017_Gorkha
17515,441.3717278,51,13,Roback2017_Gorkha
17516,95.52072725,20,7,Roback2017_Gorkha
17517,2219.621244,106,48,Roback2017_Gorkha
17518,373.9266359,56,16,Roback2017_Gorkha
17519,326.3085716,34,15,Roback2017_Gorkha
17520,713.8166085,32,29,Roback2017_Gorkha
17521,1297.342006,72,26,Roback2017_Gorkha
17522,418.6747242,27,20,Roback2017_Gorkha
17523,450.9313037,37,17,Roback2017_Gorkha
17524,4864.010996,241,77,Roback2017_Gorkha
17525,189.4000255,21,12,Roback2017_Gorkha
17526,440.278899,42,17,Roback2017_Gorkha
17527,167.8833362,19,12,Roback2017_Gorkha
17528,314.0261519,29,15,Roback2017_Gorkha
17529,532.5336232,48,20,Roback2017_Gorkha
17530,473.1376877,60,12,Roback2017_Gorkha
17531,429.9058171,36,21,Roback2017_Gorkha
17532,216.9724044,38,9,Roback2017_Gorkha
17533,184.5908109,32,10,Roback2017_Gorkha
17534,3623.137764,159,51,Roback2017_Gorkha
17535,1047.143194,71,23,Roback2017_Gorkha
17536,204.1179978,35,8,Roback2017_Gorkha
17537,325.963554,34,12,Roback2017_Gorkha
17538,1816.76857,113,32,Roback2017_Gorkha
17539,1586.902428,103,29,Roback2017_Gorkha
17540,3227.986601,137,40,Roback2017_Gorkha
17541,13223.82878,303,110,Roback2017_Gorkha
17542,645.4207718,84,18,Roback2017_Gorkha
17543,406.1921447,37,16,Roback2017_Gorkha
17544,419.1186705,53,11,Roback2017_Gorkha
17545,500.176479,57,16,Roback2017_Gorkha
17546,47201.26643,391,210,Roback2017_Gorkha
17547,1184.408525,71,36,Roback2017_Gorkha
17548,5379.025868,146,83,Roback2017_Gorkha
17549,531.1834045,61,19,Roback2017_Gorkha
17550,67.1110734,11,8,Roback2017_Gorkha
17551,1940.376569,76,38,Roback2017_Gorkha
17552,180.691635,21,10,Roback2017_Gorkha
17553,71.99389123,15,7,Roback2017_Gorkha
17554,22465.11117,471,204,Roback2017_Gorkha
17555,311.4735902,46,11,Roback2017_Gorkha
17556,208.9035289,31,10,Roback2017_Gorkha
17557,2552.479486,109,39,Roback2017_Gorkha
17558,1052.487055,65,21,Roback2017_Gorkha
17559,327.298555,37,13,Roback2017_Gorkha
17560,2254.217546,64,47,Roback2017_Gorkha
17561,1427.848093,70,32,Roback2017_Gorkha
17562,3294.588142,208,48,Roback2017_Gorkha
17563,10773.77742,187,90,Roback2017_Gorkha
17564,908.4399617,120,15,Roback2017_Gorkha
17565,2007.807011,67,43,Roback2017_Gorkha
17566,1841.935682,108,33,Roback2017_Gorkha
17567,345.0475486,37,12,Roback2017_Gorkha
17568,490.6199071,43,19,Roback2017_Gorkha
17569,264.9985518,31,12,Roback2017_Gorkha
17570,1072.270956,81,19,Roback2017_Gorkha
17571,148.4405659,17,11,Roback2017_Gorkha
17572,1030.535835,94,22,Roback2017_Gorkha
17573,1112.359173,75,23,Roback2017_Gorkha
17574,1518.987187,107,24,Roback2017_Gorkha
17575,956.9669974,84,28,Roback2017_Gorkha
17576,3585.398495,122,63,Roback2017_Gorkha
17577,2074.092591,208,23,Roback2017_Gorkha
17578,1115.377219,59,25,Roback2017_Gorkha
17579,758.5708856,70,18,Roback2017_Gorkha
17580,1062.107883,73,19,Roback2017_Gorkha
17581,596.5943234,71,12,Roback2017_Gorkha
17582,2546.330269,247,39,Roback2017_Gorkha
17583,2255.586356,189,51,Roback2017_Gorkha
17584,391.980533,61,13,Roback2017_Gorkha
17585,515.0688997,42,15,Roback2017_Gorkha
17586,470.0256433,37,17,Roback2017_Gorkha
17587,3533.847939,123,38,Roback2017_Gorkha
17588,1284.359558,76,26,Roback2017_Gorkha
17589,3604.885517,98,53,Roback2017_Gorkha
17590,389.9960408,65,14,Roback2017_Gorkha
17591,1908.59492,123,32,Roback2017_Gorkha
17592,1869.120714,78,37,Roback2017_Gorkha
17593,923.8728735,68,28,Roback2017_Gorkha
17594,1194.954171,78,21,Roback2017_Gorkha
17595,749.2213638,46,23,Roback2017_Gorkha
17596,1501.072575,87,24,Roback2017_Gorkha
17597,910.9056065,66,21,Roback2017_Gorkha
17598,6631.497159,169,78,Roback2017_Gorkha
17599,1744.286627,78,38,Roback2017_Gorkha
17600,328.7764828,30,16,Roback2017_Gorkha
17601,1909.605897,64,47,Roback2017_Gorkha
17602,3960.477356,119,47,Roback2017_Gorkha
17603,1502.057648,88,27,Roback2017_Gorkha
17604,7409.379632,174,83,Roback2017_Gorkha
17605,554.2881287,33,22,Roback2017_Gorkha
17606,5501.540022,110,89,Roback2017_Gorkha
17607,1609.225588,105,23,Roback2017_Gorkha
17608,1688.833296,139,28,Roback2017_Gorkha
17609,195.0865175,20,12,Roback2017_Gorkha
17610,888.7567934,53,32,Roback2017_Gorkha
17611,9554.729225,188,75,Roback2017_Gorkha
17612,283.4893966,25,15,Roback2017_Gorkha
17613,142.7184022,17,13,Roback2017_Gorkha
17614,4338.715499,101,82,Roback2017_Gorkha
17615,81.89099608,13,8,Roback2017_Gorkha
17616,92.47935817,13,9,Roback2017_Gorkha
17617,495.7093169,69,11,Roback2017_Gorkha
17618,159.9197314,36,8,Roback2017_Gorkha
17619,875.6041597,78,23,Roback2017_Gorkha
17620,1931.517886,85,34,Roback2017_Gorkha
17621,414.7628595,44,14,Roback2017_Gorkha
17622,462.4416235,58,13,Roback2017_Gorkha
17623,1541.401806,96,22,Roback2017_Gorkha
17624,133.7145807,23,8,Roback2017_Gorkha
17625,320.4593086,36,11,Roback2017_Gorkha
17626,292.8989338,37,12,Roback2017_Gorkha
17627,675.2913217,76,14,Roback2017_Gorkha
17628,1713.209224,129,27,Roback2017_Gorkha
17629,366.0243065,48,12,Roback2017_Gorkha
17630,1753.833612,88,30,Roback2017_Gorkha
17631,2470.375037,131,37,Roback2017_Gorkha
17632,3792.325574,163,54,Roback2017_Gorkha
17633,11811.16488,257,79,Roback2017_Gorkha
17634,12577.21255,212,105,Roback2017_Gorkha
17635,959.2482448,59,23,Roback2017_Gorkha
17636,520.2574232,41,18,Roback2017_Gorkha
17637,2486.738872,115,32,Roback2017_Gorkha
17638,709.5560693,60,18,Roback2017_Gorkha
17639,1981.527763,134,22,Roback2017_Gorkha
17640,1870.060858,114,30,Roback2017_Gorkha
17641,637.2109123,76,17,Roback2017_Gorkha
17642,368.8335368,45,17,Roback2017_Gorkha
17643,2240.321656,84,37,Roback2017_Gorkha
17644,5079.411634,170,60,Roback2017_Gorkha
17645,338.4235073,47,12,Roback2017_Gorkha
17646,605.9707704,86,14,Roback2017_Gorkha
17647,3394.546668,209,30,Roback2017_Gorkha
17648,295.6135928,26,15,Roback2017_Gorkha
17649,186.7200134,23,12,Roback2017_Gorkha
17650,1370.600493,134,26,Roback2017_Gorkha
17651,1621.311025,145,29,Roback2017_Gorkha
17652,714.7539138,61,17,Roback2017_Gorkha
17653,166.7961881,25,8,Roback2017_Gorkha
17654,170.6227513,19,11,Roback2017_Gorkha
17655,2153.015077,77,48,Roback2017_Gorkha
17656,1215.895967,76,28,Roback2017_Gorkha
17657,1112.08556,58,30,Roback2017_Gorkha
17658,1261.100624,57,30,Roback2017_Gorkha
17659,3455.63325,199,38,Roback2017_Gorkha
17660,6183.762923,188,65,Roback2017_Gorkha
17661,8356.225975,316,55,Roback2017_Gorkha
17662,5497.455922,266,37,Roback2017_Gorkha
17663,1941.140894,109,33,Roback2017_Gorkha
17664,1392.144454,108,25,Roback2017_Gorkha
17665,257.5504803,35,11,Roback2017_Gorkha
17666,843.9423576,91,16,Roback2017_Gorkha
17667,9249.007139,263,116,Roback2017_Gorkha
17668,13927.04444,221,79,Roback2017_Gorkha
17669,174.9766308,25,10,Roback2017_Gorkha
17670,5317.147452,110,84,Roback2017_Gorkha
17671,1268.780262,170,16,Roback2017_Gorkha
17672,1443.4658,144,27,Roback2017_Gorkha
17673,483.7233112,60,19,Roback2017_Gorkha
17674,659.6646289,95,21,Roback2017_Gorkha
17675,12508.66564,258,85,Roback2017_Gorkha
17676,9869.057199,179,74,Roback2017_Gorkha
17677,1180.166491,62,39,Roback2017_Gorkha
17678,1080.799383,104,20,Roback2017_Gorkha
17679,9379.648821,147,81,Roback2017_Gorkha
17680,1125.372404,133,16,Roback2017_Gorkha
17681,1705.429875,108,30,Roback2017_Gorkha
17682,10104.47378,177,87,Roback2017_Gorkha
17683,445.1903173,60,15,Roback2017_Gorkha
17684,394.7886829,65,12,Roback2017_Gorkha
17685,8436.583462,199,81,Roback2017_Gorkha
17686,1475.225376,163,23,Roback2017_Gorkha
17687,220.4612839,21,14,Roback2017_Gorkha
17688,306.3346693,29,15,Roback2017_Gorkha
17689,17403.60347,161,144,Roback2017_Gorkha
17690,3410.214668,141,39,Roback2017_Gorkha
17691,4601.589882,100,59,Roback2017_Gorkha
17692,2145.106582,141,23,Roback2017_Gorkha
17693,209.878792,22,11,Roback2017_Gorkha
17694,305.3053137,36,11,Roback2017_Gorkha
17695,598.1062934,29,26,Roback2017_Gorkha
17696,286.9033863,41,12,Roback2017_Gorkha
17697,1212.742618,83,24,Roback2017_Gorkha
17698,243.1296453,29,10,Roback2017_Gorkha
